종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
196170,알테오젠,KOSDAQ,일반서비스,430000,-2000,-0.46,2.29899E+13
123750,알톤,KOSDAQ,운송장비·부품,1470,-11,-0.74,18737056590
85810,알티캐스트,KOSDAQ,IT 서비스,604,-4,-0.66,30113258956
43100,알파녹스,KOSDAQ,의료·정밀기기,2085,-890,-29.92,35668253460
117670,알파칩스,KOSDAQ,전기·전자,7630,-60,-0.78,46844140840
314140,알피바이오,KOSDAQ,제약,5890,10,0.17,51044866290
291650,압타머사이언스,KOSDAQ,일반서비스,1110,20,1.83,32501079720
293780,압타바이오,KOSDAQ,일반서비스,8290,50,0.61,2.22846E+11
310200,애니플러스,KOSDAQ,오락·문화,5330,-30,-0.56,2.74068E+11
179530,애드바이오텍,KOSDAQ,제약,3250,-500,-13.33,40929876000
900100,애머릿지,KOSDAQ,유통,1166,-14,-1.19,53679482472
52790,액토즈소프트,KOSDAQ,IT 서비스,6480,80,1.25,73422534240
290740,액트로,KOSDAQ,전기·전자,5490,50,0.92,55256910390
238090,앤디포스,KOSDAQ,화학,1997,-28,-1.38,47011982091
92600,앤씨앤,KOSDAQ,전기·전자,642,-15,-2.28,16103617914
129890,앱코,KOSDAQ,전기·전자,894,5,0.56,45275208540
174900,앱클론,KOSDAQ,제약,10770,-30,-0.28,2.05631E+11
270520,앱트뉴로사이언스,KOSDAQ,일반서비스,1286,-6,-0.46,2.48947E+11
255440,야스,KOSDAQ,기계·장비,8390,70,0.84,1.09557E+11
30960,양지사,KOSDAQ,출판·매체복제,8230,-30,-0.36,1.31515E+11
102120,어보브반도체,KOSDAQ,전기·전자,11260,170,1.53,2.00211E+11
238120,얼라인드,KOSDAQ,의료·정밀기기,3550,80,2.31,51045080800
19990,에너토크,KOSDAQ,기계·장비,8000,-40,-0.5,78048704000
435570,에르코스,KOSDAQ,음식료·담배,15200,-180,-1.17,1.15778E+11
270660,에브리봇,KOSDAQ,전기·전자,16380,-30,-0.18,2.01346E+11
38680,에스넷,KOSDAQ,IT 서비스,3995,5,0.13,79551004790
217480,에스디생명공학,KOSDAQ,화학,499,0,0,54756837359
121890,에스디시스템,KOSDAQ,전기·전자,1389,-8,-0.57,18461818494
304360,에스바이오메딕스,KOSDAQ,제약,20350,0,0,2.41347E+11
389500,에스비비테크,KOSDAQ,기계·장비,20950,350,1.7,1.32695E+11
42110,에스씨디,KOSDAQ,전기·전자,1395,1,0.07,67419741780
298060,에스씨엠생명과학,KOSDAQ,제약,1077,23,2.18,35279201763
65420,에스아이리소스,KOSDAQ,화학,341,-7,-2.01,24407858959
103230,에스앤더블류,KOSDAQ,기계·장비,4100,105,2.63,29520000000
260970,에스앤디,KOSDAQ,음식료·담배,118500,1900,1.63,3.42791E+11
101490,에스앤에스텍,KOSDAQ,전기·전자,50700,-300,-0.59,1.08759E+12
95910,에스에너지,KOSDAQ,전기·전자,1633,34,2.13,37400306693
275630,에스에스알,KOSDAQ,IT 서비스,3200,15,0.47,19257564800
31330,에스에이엠티,KOSDAQ,유통,3010,25,0.84,3.00985E+11
60540,에스에이티,KOSDAQ,의료·정밀기기,1330,-10,-0.75,34757296980
56190,에스에프에이,KOSDAQ,기계·장비,24050,-50,-0.21,8.63606E+11
246250,에스엘에스바이오,KOSDAQ,일반서비스,1969,0,0,30220617614
41510,에스엠,KOSDAQ,오락·문화,140200,5800,4.32,3.20984E+12
460870,에스엠씨지,KOSDAQ,비금속,7660,-320,-4.01,1.47863E+11
7820,에스엠코어,KOSDAQ,기계·장비,3885,-65,-1.65,77831880210
464080,에스오에스랩,KOSDAQ,의료·정밀기기,11170,-230,-2.02,1.97506E+11
109610,에스와이,KOSDAQ,금속,3585,145,4.22,1.75333E+11
365330,에스와이스틸텍,KOSDAQ,금속,5660,1035,22.38,1.73253E+11
19590,에스유앤피,KOSDAQ,금융,2765,0,0,1.05039E+11
306040,에스제이그룹,KOSDAQ,섬유·의류,4390,-5,-0.11,43310984920
398120,에스지헬스케어,KOSDAQ,의료·정밀기기,3145,40,1.29,35569006500
457940,에스케이증권제10호스팩,KOSDAQ,금융,2085,-15,-0.71,6901350000
472230,에스케이증권제11호스팩,KOSDAQ,금융,2030,5,0.25,8434650000
473000,에스케이증권제12호스팩,KOSDAQ,금융,2040,-5,-0.24,6752400000
473950,에스케이증권제13호스팩,KOSDAQ,금융,2035,5,0.25,8994700000
455910,에스케이증권제9호스팩,KOSDAQ,금융,2060,10,0.49,10341200000
475660,에스켐,KOSDAQ,화학,4900,-45,-0.91,38856191500
96630,에스코넥,KOSDAQ,전기·전자,750,1,0.13,59536212000
69510,에스텍,KOSDAQ,전기·전자,16070,-180,-1.11,1.75324E+11
234300,에스트래픽,KOSDAQ,IT 서비스,3885,0,0,1.06916E+11
39440,에스티아이,KOSDAQ,기계·장비,18560,330,1.81,2.93805E+11
98660,에스티오,KOSDAQ,섬유·의류,2170,5,0.23,27127117920
52020,에스티큐브,KOSDAQ,유통,7600,350,4.83,5.16673E+11
237690,에스티팜,KOSDAQ,제약,89300,-700,-0.78,1.79965E+12
50760,에스폴리텍,KOSDAQ,화학,1608,7,0.44,26266162224
288620,에스퓨얼셀,KOSDAQ,전기·전자,11380,450,4.12,79424616080
443670,에스피소프트,KOSDAQ,유통,6400,-60,-0.93,1.58345E+11
317830,에스피시스템스,KOSDAQ,기계·장비,6710,50,0.75,72292318780
58610,에스피지,KOSDAQ,전기·전자,25300,-150,-0.59,5.61087E+11
43340,에쎈테크,KOSDAQ,기계·장비,516,-2,-0.39,49020000000
163280,에어레인,KOSDAQ,기계·장비,17380,-290,-1.64,1.42078E+11
54630,에이디칩스,KOSDAQ,기타제조,1580,0,0,12594094680
200710,에이디테크놀로지,KOSDAQ,전기·전자,25200,450,1.82,3.38709E+11
475580,에이럭스,KOSDAQ,기타제조,11550,340,3.03,1.57368E+11
96690,에이루트,KOSDAQ,전기·전자,2005,0,0,48394791265
298380,에이비엘바이오,KOSDAQ,제약,74500,400,0.54,4.06584E+12
203400,에이비온,KOSDAQ,일반서비스,6330,-50,-0.78,1.84385E+11
195990,에이비프로바이오,KOSDAQ,기계·장비,240,-4,-1.64,68325533040
3800,에이스침대,KOSDAQ,기타제조,29800,0,0,3.30482E+11
88800,에이스테크,KOSDAQ,전기·전자,2380,-15,-0.63,1.79705E+11
241840,에이스토리,KOSDAQ,오락·문화,10240,250,2.5,97689538560
364950,에이아이코리아,KOSDAQ,기계·장비,8100,-170,-2.06,65862225900
453860,에이에스텍,KOSDAQ,화학,16760,320,1.95,94814923400
312610,에이에프더블류,KOSDAQ,전기·전자,1413,9,0.64,28622982744
172670,에이엘티,KOSDAQ,전기·전자,7900,370,4.91,70786046100
481070,에이유브랜즈,KOSDAQ,유통,22300,-550,-2.41,3.15768E+11
445090,에이직랜드,KOSDAQ,전기·전자,30550,50,0.16,3.32129E+11
295310,에이치브이엠,KOSDAQ,금속,30800,-200,-0.65,3.66579E+11
72990,에이치시티,KOSDAQ,일반서비스,10700,-290,-2.64,78808881200
44990,에이치엔에스하이텍,KOSDAQ,전기·전자,15140,440,2.99,1.21666E+11
239610,에이치엘사이언스,KOSDAQ,음식료·담배,11650,90,0.78,62818139750
36170,에이치엠넥스,KOSDAQ,전기·전자,977,-5,-0.51,59954216602
462020,에이치엠씨제6호스팩,KOSDAQ,금융,2045,-5,-0.24,8885525000
477340,에이치엠씨제7호스팩,KOSDAQ,금융,1999,-1,-0.05,15012490000
148930,에이치와이티씨,KOSDAQ,금속,3820,-10,-0.26,38869313660
376270,에이치이엠파마,KOSDAQ,일반서비스,18600,140,0.76,1.31663E+11
44780,에이치케이,KOSDAQ,기계·장비,1308,18,1.4,24205569396
357230,에이치피오,KOSDAQ,음식료·담배,2470,0,0,1.03961E+11
355690,에이텀,KOSDAQ,전기·전자,6910,-180,-2.54,37348411800
71670,에이테크솔루션,KOSDAQ,기계·장비,6450,-40,-0.62,64500000000
45660,에이텍,KOSDAQ,전기·전자,13380,-290,-2.12,1.10519E+11
224110,에이텍모빌리티,KOSDAQ,전기·전자,11400,-70,-0.61,60876000000
21080,에이티넘인베스트,KOSDAQ,금융,2450,25,1.03,1.176E+11
200470,에이팩트,KOSDAQ,전기·전자,2750,95,3.58,1.16496E+11
262260,에이프로,KOSDAQ,전기·전자,7140,-140,-1.92,1.03303E+11
397030,에이프릴바이오,KOSDAQ,일반서비스,20000,-100,-0.5,4.50552E+11
230240,에치에프알,KOSDAQ,전기·전자,15720,-30,-0.19,2.09217E+11
159910,에코글로우,KOSDAQ,화학,821,-9,-1.08,32748341918
230360,에코마케팅,KOSDAQ,일반서비스,11140,-10,-0.09,3.50554E+11
38870,에코바이오,KOSDAQ,일반서비스,3800,-15,-0.39,53256806200
97780,에코볼트,KOSDAQ,운송장비·부품,944,1,0.11,63937439072
448280,에코아이,KOSDAQ,일반서비스,14950,-250,-1.64,4.42985E+11
101360,에코앤드림,KOSDAQ,화학,22900,-250,-1.08,4.07302E+11
128540,에코캡,KOSDAQ,운송장비·부품,1855,-15,-0.8,49510803300
86520,에코프로,KOSDAQ,금융,52000,100,0.19,7.06036E+12
247540,에코프로비엠,KOSDAQ,전기·전자,124100,-700,-0.56,1.21371E+13
383310,에코프로에이치엔,KOSDAQ,화학,27050,-300,-1.1,5.67372E+11
38110,에코플라스틱,KOSDAQ,운송장비·부품,3610,-25,-0.69,1.48621E+11
73540,에프알텍,KOSDAQ,전기·전자,1836,1,0.05,20930400000
64850,에프앤가이드,KOSDAQ,IT 서비스,8200,20,0.24,93564722400
36810,에프에스티,KOSDAQ,전기·전자,21800,100,0.46,4.78648E+11
173940,에프엔씨엔터,KOSDAQ,오락·문화,3730,0,0,57415173840
83500,에프엔에스테크,KOSDAQ,기계·장비,14300,-160,-1.11,1.22633E+11
54940,엑사이엔씨,KOSDAQ,건설,718,1,0.14,23818607464
950130,엑세스바이오,KOSDAQ,제약,5390,120,2.28,2.03353E+11
373110,엑셀세라퓨틱스,KOSDAQ,제약,3495,315,9.91,38229924690
205100,엑셈,KOSDAQ,IT 서비스,2235,-40,-1.76,1.59718E+11
356680,엑스게이트,KOSDAQ,IT 서비스,7350,-150,-2,2.09795E+11
70300,엑스큐어,KOSDAQ,IT 서비스,1987,17,0.86,19727973214
317770,엑스페릭스,KOSDAQ,전기·전자,3595,-55,-1.51,1.19141E+11
373200,엑스플러스,KOSDAQ,기타제조,629,-2,-0.32,69193356344
69920,엑시온그룹,KOSDAQ,유통,1793,14,0.79,72165065632
92870,엑시콘,KOSDAQ,기계·장비,10430,140,1.36,1.3612E+11
317870,엔바이오니아,KOSDAQ,기타제조,14410,-190,-1.3,1.22943E+11
67570,엔브이에이치코리아,KOSDAQ,운송장비·부품,2355,0,0,99310350000
236810,엔비티,KOSDAQ,일반서비스,3435,-25,-0.72,58310588310
333620,엔시스,KOSDAQ,전기·전자,7710,-70,-0.9,81389412240
101400,엔시트론,KOSDAQ,전기·전자,357,-4,-1.11,24436910610
475230,엔알비,KOSDAQ,금속,16280,990,6.47,1.69754E+11
78860,엔에스이엔엠,KOSDAQ,오락·문화,1438,-4,-0.28,85362925566
451700,엔에이치스팩29호,KOSDAQ,금융,2070,0,0,29704500000
466910,엔에이치스팩30호,KOSDAQ,금융,2030,0,0,18473000000
481890,엔에이치스팩31호,KOSDAQ,금융,2035,10,0.49,12912075000
265740,엔에프씨,KOSDAQ,화학,10960,-440,-3.86,97892528000
354200,엔젠바이오,KOSDAQ,일반서비스,1938,95,5.15,48523892064
455900,엔젤로보틱스,KOSDAQ,기계·장비,22550,-50,-0.22,3.4238E+11
419080,엔젯,KOSDAQ,기계·장비,6390,10,0.16,67612443030
208860,엔지스테크널러지,KOSDAQ,IT 서비스,1673,-8,-0.48,56798304829
183490,엔지켐생명과학,KOSDAQ,제약,1017,-8,-0.78,86511676554
182400,엔케이맥스,KOSDAQ,제약,3685,0,0,2.6303E+11
348370,엔켐,KOSDAQ,화학,71700,700,0.99,1.55768E+12
69410,엔텔스,KOSDAQ,IT 서비스,5400,-10,-0.18,55322049600
227950,엔투텍,KOSDAQ,기계·장비,540,70,14.89,93172165380
291230,엔피,KOSDAQ,일반서비스,1565,-17,-1.07,69009887875
48830,엔피케이,KOSDAQ,화학,1080,-3,-0.28,20221836840
96870,엘디티,KOSDAQ,전기·전자,2510,-20,-0.79,16762784000
290650,엘앤씨바이오,KOSDAQ,제약,33950,750,2.26,8.3581E+11
156100,엘앤케이바이오,KOSDAQ,의료·정밀기기,7400,110,1.51,1.49301E+11
0041J0,엘에스스팩1호,KOSDAQ,금융,1994,0,0,8195340000
73110,엘엠에스,KOSDAQ,전기·전자,6450,-60,-0.92,57377619750
83310,엘오티베큠,KOSDAQ,기계·장비,10900,230,2.16,1.94129E+11
37950,엘컴텍,KOSDAQ,전기·전자,857,4,0.47,72371523783
489500,엘케이켐,KOSDAQ,화학,18890,-210,-1.1,1.18592E+11
170920,엘티씨,KOSDAQ,화학,11460,-100,-0.87,1.15016E+11
58630,엠게임,KOSDAQ,IT 서비스,6650,-80,-1.19,1.29967E+11
226590,엠디바이스,KOSDAQ,전기·전자,12380,1130,10.04,1.30829E+11
58970,엠로,KOSDAQ,IT 서비스,47250,250,0.53,5.83398E+11
169330,엠브레인,KOSDAQ,일반서비스,2150,5,0.23,39316873700
373170,엠아이큐브솔루션,KOSDAQ,IT 서비스,8120,-110,-1.34,40907991600
179290,엠아이텍,KOSDAQ,의료·정밀기기,8170,120,1.49,2.64428E+11
9780,엠에스씨,KOSDAQ,음식료·담배,8020,-30,-0.37,1.41152E+11
123040,엠에스오토텍,KOSDAQ,운송장비·부품,2880,0,0,1.8037E+11
432980,엠에프씨,KOSDAQ,제약,4000,0,0,34366968000
413390,엠오티,KOSDAQ,기계·장비,7400,-20,-0.27,85693332000
32790,엠젠솔루션,KOSDAQ,유통,1003,-10,-0.99,45822496320
33160,엠케이전자,KOSDAQ,전기·전자,8220,20,0.24,1.81385E+11
347890,엠투아이,KOSDAQ,의료·정밀기기,5890,150,2.61,99618771560
33310,엠투엔,KOSDAQ,전기·전자,2000,1,0.05,80684462000
259630,엠플러스,KOSDAQ,기계·장비,9200,-40,-0.43,1.1185E+11
105550,엣지파운드리,KOSDAQ,전기·전자,2430,20,0.83,1.90286E+11
60850,영림원소프트랩,KOSDAQ,IT 서비스,6120,-80,-1.29,49761720000
143540,영우디에스피,KOSDAQ,기계·장비,616,-1,-0.16,27473535320
265560,영화테크,KOSDAQ,운송장비·부품,8100,120,1.5,86590458000
36000,예림당,KOSDAQ,오락·문화,3775,55,1.48,86954395675
250930,예선테크,KOSDAQ,화학,544,20,3.82,17952239360
53280,예스24,KOSDAQ,유통,4255,-70,-1.62,1.06375E+11
122640,예스티,KOSDAQ,기계·장비,18150,-30,-0.17,3.86903E+11
476040,오가노이드사이언스,KOSDAQ,일반서비스,32000,150,0.47,2.0949E+11
900300,오가닉티코스메틱,KOSDAQ,금융,370,-32,-7.96,35520822880
45060,오공,KOSDAQ,화학,2560,-20,-0.78,43371453440
192410,오늘이엔엠,KOSDAQ,전기·전자,1656,-99,-5.64,26113914432
80520,오디텍,KOSDAQ,전기·전자,3230,20,0.62,37941547070
39830,오로라,KOSDAQ,일반서비스,17080,-160,-0.93,1.8383E+11
322310,오로스테크놀로지,KOSDAQ,기계·장비,19280,260,1.37,1.80587E+11
46120,오르비텍,KOSDAQ,일반서비스,3910,-30,-0.76,1.07327E+11
475830,오름테라퓨틱,KOSDAQ,제약,23100,0,0,4.86696E+11
14940,오리엔탈정공,KOSDAQ,기계·장비,8140,80,0.99,3.7097E+11
65500,오리엔트정공,KOSDAQ,운송장비·부품,3115,-115,-3.56,98879170880
10470,오리콤,KOSDAQ,일반서비스,6080,-40,-0.65,72808304000
417860,오브젠,KOSDAQ,IT 서비스,16110,-540,-3.24,71701405290
352910,오비고,KOSDAQ,IT 서비스,4415,-20,-0.45,55795895830
53980,오상자이엘,KOSDAQ,IT 서비스,3650,20,0.55,69287157950
36220,오상헬스케어,KOSDAQ,의료·정밀기기,19000,850,4.68,2.75679E+11
52420,오성첨단소재,KOSDAQ,화학,1491,-2,-0.13,1.35935E+11
52300,오션인더블유,KOSDAQ,유통,2830,5,0.18,47728354690
39200,오스코텍,KOSDAQ,제약,31250,50,0.16,1.19547E+12
226400,오스테오닉,KOSDAQ,의료·정밀기기,6960,130,1.9,1.43805E+11
31510,오스템,KOSDAQ,운송장비·부품,1016,1,0.1,28448000000
368970,오에스피,KOSDAQ,음식료·담배,2625,70,2.74,24533670000
138080,오이솔루션,KOSDAQ,전기·전자,9720,0,0,1.03266E+11
80580,오킨스전자,KOSDAQ,전기·전자,7120,170,2.45,1.34517E+11
67170,오텍,KOSDAQ,운송장비·부품,2060,-5,-0.24,31706706300
353590,오토앤,KOSDAQ,유통,3050,-200,-6.15,39270488500
173130,오파스넷,KOSDAQ,IT 서비스,6370,0,0,83106033010
440320,오픈놀,KOSDAQ,IT 서비스,5300,-90,-1.67,51966500000
49480,오픈베이스,KOSDAQ,IT 서비스,2530,-10,-0.39,79498628990
394280,오픈엣지테크놀로지,KOSDAQ,IT 서비스,12460,200,1.63,2.74525E+11
309930,오하임앤컴퍼니,KOSDAQ,유통,2950,-50,-1.67,62825235500
476060,온코닉테라퓨틱스,KOSDAQ,일반서비스,25250,150,0.6,2.79361E+11
382150,온코크로스,KOSDAQ,일반서비스,9280,-80,-0.85,1.11526E+11
244460,올리패스,KOSDAQ,제약,1651,0,0,8980622755
226950,올릭스,KOSDAQ,일반서비스,52100,-900,-1.7,1.03154E+12
57540,옴니시스템,KOSDAQ,의료·정밀기기,904,18,2.03,53742216920
131030,옵투스제약,KOSDAQ,제약,6880,0,0,1.11134E+11
82210,옵트론텍,KOSDAQ,의료·정밀기기,1824,43,2.41,60542890176
109080,옵티시스,KOSDAQ,전기·전자,9720,-140,-1.42,54781920000
380540,옵티코어,KOSDAQ,전기·전자,1657,-23,-1.37,80132452063
153710,옵티팜,KOSDAQ,제약,5180,130,2.57,75990382440
432430,와이랩,KOSDAQ,오락·문화,5380,-10,-0.19,88814761600
338840,와이바이오로직스,KOSDAQ,일반서비스,11300,50,0.44,1.68926E+11
122990,와이솔,KOSDAQ,전기·전자,6350,-30,-0.47,1.75714E+11
232140,와이씨,KOSDAQ,기계·장비,11220,60,0.54,9.20549E+11
112290,와이씨켐,KOSDAQ,화학,20400,300,1.49,2.06255E+11
65530,와이어블,KOSDAQ,통신,1303,-6,-0.46,68876580000
67900,와이엔텍,KOSDAQ,일반서비스,6830,-30,-0.44,1.24304E+11
7530,와이엠,KOSDAQ,금속,2690,-25,-0.92,59863881390
